EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58305001;2;01/03/2005;;1;1;423,307;177,507;283,898;3;21;1;1;1;;0;389,274;410,415;423,307;372,676;350,314;268,16;219,349;307,219;292,097;246,776;250,292;232,906;219,349;217,677;219,349;231,194;196,392;194,79;219,349;193,193;177,507;250,292;360,412;350,314;309,13;292,097;293,971;320,693;348,307;346,306;297,733;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/2005;;1;1;957,279;212,69;447,221;4;23;1;1;1;;0;612,03;646,27;764,613;957,279;684,513;623,33;643,378;652,075;612,03;587,016;533,46;517,937;438,542;453,986;326,535;299,621;312,966;360,412;288,363;264,549;239,802;224,396;212,69;238,071;250,292;280,951;246,776;250,292;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/2005;;1;1;714,749;157,894;342,566;30;2;1;1;1;;0;171,377;157,894;183,719;243,28;217,677;207,748;194,79;269,973;259,167;238,071;217,677;257,382;232,906;183,719;168,344;171,377;202,85;290,228;472,863;318,754;376,799;442,934;640,493;487,639;442,934;565,258;528,258;581,534;663,772;714,749;515,374;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/2004;;1;1;316,82;163,833;201,19;24;15;1;1;1;;0;171,377;191,601;168,344;183,719;183,719;177,507;268,16;191,601;165,331;255,603;226,088;204,478;175,966;191,601;163,833;180,602;202,85;193,193;212,69;188,433;171,377;214,347;224,396;316,82;246,776;190,014;236,345;171,377;182,158;202,85;183,719;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/2004;;1;1;271,791;156,422;189,451;29;18;1;1;1;;0;182,158;197,999;190,014;186,857;196,392;186,857;236,345;180,602;183,719;177,507;186,857;182,158;177,507;177,507;177,507;206,11;194,79;156,422;243,28;182,158;186,857;156,422;168,344;171,377;180,602;171,377;177,507;182,158;271,791;214,347;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/2004;;1;1;232,906;153,495;190,276;3;27;1;1;1;;0;196,392;193,193;232,906;232,906;177,507;162,34;186,857;185,285;183,719;183,719;190,014;193,193;190,014;194,79;202,85;186,857;174,431;174,431;196,392;231,194;196,392;190,014;180,602;180,602;232,906;180,602;153,495;165,331;179,052;183,719;186,857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/2004;;1;1;206,11;160,853;184,113;21;29;1;1;1;;0;185,285;188,433;186,857;186,857;188,433;194,79;190,014;185,285;186,857;190,014;190,014;186,857;180,602;188,433;175,966;177,507;175,966;185,285;188,433;186,857;206,11;169,858;186,857;185,285;185,285;186,857;186,857;168,344;160,853;168,344;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/2004;;1;1;212,69;157,894;180,669;15;2;1;1;1;;0;165,331;157,894;168,344;168,344;168,344;168,344;168,344;166,835;157,894;175,966;179,052;185,285;188,433;183,719;212,69;157,894;174,431;183,719;186,857;183,719;183,719;196,392;197,999;197,999;201,228;196,392;180,602;204,478;190,014;169,858;180,602;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/2004;;1;1;434,168;143,42;181,288;21;4;1;1;1;;0;156,422;156,422;154,956;143,42;146,271;150,589;149,145;144,843;147,705;153,495;156,422;150,589;144,843;144,843;144,843;144,843;196,392;183,719;179,052;259,167;434,168;309,13;255,603;197,999;174,431;174,431;171,377;171,377;168,344;171,377;183,719;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/2004;;1;1;397,679;144,843;196,113;6;22;1;1;1;;0;174,431;196,392;232,906;356,359;393,468;397,679;316,82;232,906;202,85;197,999;219,349;154,956;156,422;156,422;153,495;171,377;174,431;175,966;165,331;147,705;147,705;144,843;147,705;144,843;156,422;150,589;150,589;153,495;153,495;156,422;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/2004;;1;1;320,693;156,422;198,601;17;25;1;1;1;;0;165,331;163,833;171,377;160,853;231,194;290,228;239,802;234,623;246,776;165,331;174,431;190,014;159,371;159,371;157,894;271,791;320,693;166,835;174,431;262,75;180,602;162,34;159,371;159,371;156,422;196,392;226,088;183,719;226,088;206,11;193,193;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/2004;;1;1;436,353;174,431;260,055;7;3;1;1;1;;0;185,285;175,966;174,431;211,037;271,791;226,088;436,353;305,313;279,109;380,94;309,13;271,791;252,058;197,999;204,478;221,027;219,349;179,052;174,431;246,776;406,152;312,966;301,514;253,828;248,532;312,966;316,82;275,441;243,28;207,748;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/2004;;1;1;720,882;150,589;291,791;2;26;1;1;1;;0;684,513;720,882;487,639;356,359;406,152;380,94;364,482;348,307;340,327;324,583;271,791;262,75;257,382;268,16;271,791;243,28;264,549;226,088;243,28;236,345;226,088;212,69;201,228;190,014;160,853;150,589;226,088;180,602;165,331;174,431;197,999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/2004;;1;1;777,366;147,705;311,782;28;2;1;1;1;;0;149,145;147,705;162,34;179,052;180,602;159,371;260,956;191,601;169,858;165,331;162,34;168,344;168,344;166,835;171,377;180,602;238,071;174,431;171,377;330,453;340,327;414,695;401,907;620,495;557,215;761,443;761,443;777,366;708,645;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58305001;2;01/01/2004;;1;1;397,679;147,705;198,533;15;28;1;1;1;;0;268,16;246,776;209,39;183,719;177,507;162,34;162,34;177,507;222,709;297,733;193,193;177,507;190,014;264,549;397,679;330,453;222,709;183,719;168,344;162,34;160,853;180,602;169,858;165,331;165,331;162,34;153,495;147,705;150,589;149,145;150,589;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/2003;;1;1;219,349;136,387;165,659;4;16;1;1;1;;0;186,857;211,037;180,602;219,349;201,228;190,014;186,857;174,431;162,34;153,495;150,589;153,495;144,843;144,843;139,184;136,387;136,387;142,002;144,843;144,843;174,431;180,602;162,34;175,966;177,507;160,853;162,34;159,371;171,377;156,422;150,589;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/2003;;1;1;279,109;130,86;150,368;29;12;1;1;1;;0;153,495;156,422;150,589;150,589;136,387;136,387;186,857;180,602;153,495;139,184;134,997;130,86;130,86;136,387;136,387;136,387;136,387;136,387;133,612;136,387;149,145;142,002;134,997;136,387;146,271;144,843;156,422;139,184;279,109;190,014;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/2003;;1;1;211,037;128,13;150,532;24;22;1;1;1;;0;150,589;150,589;150,589;150,589;142,002;143,42;153,495;172,902;153,495;146,271;143,42;159,371;157,894;142,002;134,997;147,705;153,495;150,589;146,271;153,495;130,86;128,13;186,857;211,037;139,184;134,997;130,86;146,271;136,387;159,371;159,371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/2003;;1;1;171,377;136,387;147,01;29;18;1;1;1;;0;137,782;143,42;147,705;143,42;140,59;139,184;144,843;143,42;147,705;156,422;153,495;152,039;147,705;147,705;139,184;142,002;144,843;136,387;136,387;142,002;143,42;146,271;144,843;147,705;150,589;157,894;156,422;150,589;171,377;154,956;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/2003;;1;1;183,719;129,492;162,151;3;28;1;1;1;;0;180,602;182,158;183,719;177,507;174,431;177,507;177,507;179,052;162,34;159,371;156,422;156,422;156,422;162,34;168,344;168,344;165,331;162,34;157,894;159,371;159,371;156,422;157,894;153,495;150,589;156,422;133,612;129,492;152,039;156,422;153,495;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/2003;;1;1;193,193;171,377;183,388;1;16;1;1;1;;0;193,193;188,433;190,014;186,857;188,433;188,433;183,719;186,857;182,158;183,719;180,602;183,719;188,433;190,014;180,602;171,377;180,602;180,602;183,719;183,719;177,507;177,507;182,158;183,719;180,602;179,052;180,602;179,052;180,602;182,158;186,857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/2003;;1;1;193,193;177,507;185,2;9;10;1;1;1;;0;180,602;183,719;183,719;185,285;183,719;183,719;183,719;186,857;193,193;177,507;182,158;183,719;183,719;185,285;183,719;179,052;180,602;180,602;179,052;183,719;183,719;186,857;193,193;190,014;186,857;193,193;186,857;193,193;190,014;188,433;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/2003;;1;1;199,611;149,145;179,772;24;8;1;1;1;;0;180,602;186,857;188,433;186,857;174,431;175,966;183,719;149,145;160,853;159,371;162,34;183,719;180,602;180,602;180,602;179,052;180,602;183,719;183,719;175,966;186,857;186,857;180,602;199,611;186,857;193,193;168,344;180,602;182,158;193,193;177,507;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/2003;;1;1;401,907;165,331;215,15;4;18;1;1;1;;0;177,507;324,583;393,468;401,907;393,468;297,733;246,776;168,344;180,602;204,478;212,69;168,344;171,377;177,507;185,285;193,193;191,601;165,331;182,158;180,602;193,193;194,79;182,158;180,602;174,431;177,507;183,719;183,719;183,719;183,719;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/2003;;1;1;336,364;180,602;220,495;20;12;1;1;1;;0;193,193;193,193;199,611;197,999;190,014;196,392;202,85;245,026;202,85;209,39;226,088;180,602;183,719;186,857;246,776;253,828;284,647;309,13;246,776;336,364;246,776;260,956;229,488;246,776;221,027;196,392;199,611;188,433;186,857;186,857;186,857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/2003;;1;1;696,522;191,601;282,418;1;21;1;1;1;;0;696,522;581,534;562,57;279,109;445,135;336,364;449,552;370,621;268,16;271,791;221,027;212,69;196,392;196,392;201,228;202,85;204,478;207,748;226,088;209,39;191,601;191,601;193,193;199,611;199,611;196,392;202,85;193,193;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/2003;;1;1;832,853;168,344;300,947;27;16;1;1;1;;0;172,902;172,902;204,478;194,79;193,193;204,478;238,071;172,902;202,85;183,719;201,228;190,014;284,647;186,857;204,478;168,344;229,488;292,097;364,482;238,071;216,01;202,85;199,611;177,507;245,026;480,22;832,853;517,937;730,134;745,699;681,529;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/2002;;1;1;297,733;165,331;212,377;3;4;1;1;1;;0;180,602;204,478;297,733;165,331;186,857;186,857;186,857;229,488;290,228;196,392;182,158;282,797;231,194;255,603;199,611;194,79;221,027;271,791;177,507;165,331;207,748;207,748;177,507;246,776;255,603;250,292;180,602;199,611;180,602;183,719;186,857;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/2002;;1;1;241,539;159,371;185,973;17;4;1;1;1;;0;165,331;162,34;162,34;159,371;193,193;212,69;165,331;180,602;180,602;182,158;180,602;180,602;188,433;175,966;175,966;222,709;241,539;234,623;165,331;180,602;177,507;171,377;182,158;238,071;196,392;182,158;165,331;183,719;188,433;183,719;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/2002;;1;1;229,488;165,331;187,004;5;16;1;1;1;;0;188,433;196,392;190,014;180,602;229,488;188,433;180,602;180,602;186,857;186,857;180,602;180,602;180,602;190,014;188,433;165,331;186,857;190,014;188,433;186,857;180,602;174,431;180,602;180,602;179,052;202,85;188,433;175,966;171,377;212,69;204,478;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/2002;;1;1;212,69;175,966;184,783;24;15;2;2;2;;0;188,433;182,158;177,507;180,602;180,602;193,193;209,39;180,602;177,507;180,602;179,052;180,602;191,601;194,79;175,966;180,602;183,719;180,602;180,602;180,602;188,433;180,602;180,602;212,69;191,601;180,602;180,602;180,602;182,158;186,857;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/2002;;1;1;202,85;172,902;185,247;31;1;1;1;1;;0;172,902;183,719;196,392;197,999;193,193;190,014;199,611;196,392;182,158;180,602;177,507;180,602;177,507;188,433;183,719;180,602;180,602;180,602;180,602;180,602;186,857;183,719;180,602;175,966;175,966;183,719;197,999;186,857;177,507;186,857;202,85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/2002;;1;1;206,11;169,858;187,687;12;30;1;1;1;;0;193,193;190,014;190,014;190,014;193,193;199,611;190,014;190,014;190,014;190,014;188,433;206,11;202,85;193,193;190,014;183,719;191,601;190,014;188,433;177,507;193,193;188,433;180,602;180,602;174,431;177,507;188,433;186,857;175,966;169,858;174,431;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/2002;;1;1;196,392;183,719;192,513;2;19;1;1;1;;0;193,193;196,392;196,392;196,392;196,392;196,392;194,79;193,193;193,193;193,193;193,193;193,193;193,193;193,193;193,193;193,193;193,193;188,433;183,719;188,433;188,433;193,193;196,392;193,193;188,433;188,433;188,433;188,433;194,79;193,193;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/2002;;1;1;246,776;193,193;209,345;6;31;1;1;1;;0;216,01;221,027;232,906;229,488;229,488;246,776;216,01;212,69;216,01;221,027;226,088;212,69;196,392;199,611;202,85;216,01;209,39;199,611;199,611;199,611;209,39;212,69;196,392;196,392;196,392;196,392;196,392;196,392;196,392;196,392;193,193;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/2002;;1;1;260,956;204,478;229,967;7;4;1;1;1;;0;236,345;241,539;219,349;204,478;239,802;243,28;260,956;257,382;219,349;219,349;239,802;236,345;226,088;250,292;236,345;236,345;222,709;229,488;229,488;226,088;229,488;226,088;222,709;209,39;227,786;216,01;221,027;232,906;226,088;212,69;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/2002;;1;1;453,986;227,786;298,145;20;27;2;2;2;;0;288,363;257,382;266,352;255,603;312,966;271,791;260,956;260,956;269,973;279,109;245,026;245,026;385,098;376,799;389,274;451,767;279,109;280,951;414,695;453,986;318,754;305,313;252,058;243,28;259,167;309,13;227,786;264,549;279,109;273,614;264,549;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/2002;;1;1;813,031;250,292;479,638;3;28;1;1;1;;0;470,425;517,937;813,031;614,845;512,818;472,863;507,727;517,937;472,863;507,727;533,46;745,699;502,664;465,568;617,666;507,727;456,209;397,679;370,621;449,552;507,727;427,639;397,679;414,695;376,799;324,583;275,441;250,292;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/2002;;1;1;787,006;196,392;314,957;30;1;1;1;1;;0;196,392;202,85;236,345;239,802;229,488;253,828;241,539;227,786;243,28;316,82;219,349;229,488;229,488;250,292;320,693;275,441;246,776;299,621;295,85;301,514;376,799;309,13;297,733;380,94;346,306;463,15;412,553;378,867;389,274;787,006;565,258;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/2001;;1;1;436,353;188,433;233,531;16;25;1;1;1;;0;201,228;201,228;197,999;190,014;193,193;209,39;226,088;212,69;207,748;211,037;204,478;196,392;229,488;202,85;227,786;436,353;229,488;227,786;202,85;202,85;246,776;206,11;199,611;243,28;188,433;211,037;207,748;374,735;229,488;425,471;295,85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/2001;;1;1;266,352;196,392;214,439;5;1;1;1;1;;0;196,392;199,611;204,478;236,345;266,352;221,027;196,392;211,037;204,478;204,478;204,478;204,478;212,69;222,709;232,906;214,347;212,69;252,058;202,85;253,828;219,349;207,748;212,69;216,01;212,69;206,11;204,478;197,999;204,478;197,999;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/2001;;1;1;299,621;183,719;202,726;20;4;1;1;1;;0;202,85;221,027;216,01;183,719;197,999;188,433;190,014;197,999;206,11;194,79;194,79;194,79;193,193;194,79;191,601;190,014;186,857;191,601;193,193;299,621;250,292;224,396;202,85;194,79;197,999;197,999;197,999;197,999;199,611;196,392;194,79;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/2001;;1;1;216,01;180,602;196,504;8;28;1;1;1;;0;196,392;196,392;196,392;186,857;194,79;193,193;206,11;216,01;197,999;212,69;204,478;193,193;196,392;196,392;196,392;212,69;207,748;193,193;186,857;194,79;194,79;194,79;191,601;194,79;193,193;190,014;193,193;180,602;190,014;193,193;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/2001;;1;1;264,549;180,602;197,587;30;2;1;1;1;;0;209,39;180,602;182,158;202,85;204,478;196,392;196,392;196,392;196,392;191,601;197,999;190,014;191,601;194,79;194,79;190,014;191,601;190,014;196,392;191,601;196,392;193,193;194,79;193,193;185,285;191,601;190,014;209,39;232,906;264,549;188,433;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/07/2001;;1;1;229,488;202,85;219,494;5;30;1;1;1;;0;219,349;221,027;219,349;224,396;229,488;219,349;229,488;221,027;221,027;222,709;221,027;219,349;219,349;222,709;222,709;219,349;217,677;216,01;217,677;224,396;226,088;226,088;219,349;219,349;224,396;222,709;216,01;212,69;204,478;202,85;202,85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/2001;;1;1;246,776;209,39;224,157;3;28;1;1;1;;0;227,786;231,194;246,776;226,088;232,906;229,488;234,623;222,709;212,69;221,027;222,709;221,027;217,677;221,027;221,027;217,677;224,396;222,709;222,709;222,709;222,709;222,709;221,027;222,709;222,709;222,709;221,027;209,39;222,709;238,071;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/2001;;1;1;266,352;204,478;234,349;13;19;1;1;1;;0;252,058;246,776;222,709;222,709;239,802;239,802;206,11;236,345;231,194;229,488;232,906;232,906;266,352;250,292;250,292;250,292;226,088;214,347;204,478;219,349;241,539;255,603;222,709;232,906;226,088;252,058;245,026;229,488;229,488;222,709;232,906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/04/2001;;1;1;326,535;226,088;258,983;2;25;1;1;1;;0;248,532;326,535;320,693;246,776;264,549;282,797;279,109;275,441;243,28;260,956;260,956;305,313;299,621;252,058;250,292;250,292;253,828;253,828;264,549;252,058;257,382;236,345;239,802;231,194;226,088;226,088;229,488;241,539;239,802;250,292;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/03/2001;;1;1;324,583;226,088;272,508;1;16;1;1;1;;0;324,583;271,791;260,956;246,776;253,828;246,776;253,828;282,797;324,583;280,951;243,28;262,75;262,75;250,292;262,75;226,088;248,532;253,828;288,363;297,733;248,532;243,28;311,046;288,363;260,956;243,28;309,13;305,313;312,966;320,693;260,956;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/02/2001;;1;1;445,135;243,28;313,388;17;26;1;1;1;;0;282,797;293,971;301,514;320,693;320,693;397,679;354,339;301,514;297,733;282,797;336,364;282,797;360,412;288,363;344,308;383,017;445,135;348,307;288,363;260,956;336,364;352,324;297,733;259,167;268,16;243,28;282,797;243,28;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58305001;2;01/01/2001;;1;1;326,535;227,786;274,285;30;19;1;1;1;;0;297,733;236,345;252,058;248,532;324,583;311,046;312,966;273,614;271,791;271,791;271,791;282,797;268,16;268,16;259,167;257,382;252,058;260,956;227,786;266,352;271,791;290,228;301,514;288,363;295,85;255,603;250,292;264,549;241,539;326,535;301,514;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/12/2000;;1;1;372,676;217,677;266,265;29;3;1;1;1;;0;366,524;257,382;217,677;309,13;284,647;312,966;236,345;245,026;255,603;292,097;273,614;271,791;232,906;221,027;229,488;222,709;250,292;293,971;227,786;222,709;226,088;253,828;259,167;243,28;295,85;314,891;236,345;260,956;372,676;282,797;284,647;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/11/2000;;1;1;378,867;182,158;230,617;22;16;1;1;1;;0;190,014;190,014;193,193;209,39;196,392;212,69;199,611;202,85;199,611;196,392;194,79;197,999;193,193;193,193;229,488;182,158;191,601;196,392;301,514;268,16;207,748;378,867;262,75;236,345;229,488;324,583;275,441;346,306;262,75;255,603;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/10/2000;;1;1;257,382;196,392;230,983;19;27;1;1;1;;0;246,776;227,786;229,488;227,786;226,088;232,906;239,802;236,345;243,28;248,532;243,28;241,539;255,603;232,906;224,396;229,488;231,194;229,488;257,382;239,802;236,345;216,01;224,396;255,603;222,709;209,39;196,392;209,39;216,01;217,677;212,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/09/2000;;1;1;252,058;183,719;218,905;25;11;1;1;1;;0;197,999;243,28;243,28;231,194;216,01;193,193;201,228;211,037;202,85;207,748;183,719;209,39;222,709;243,28;224,396;211,037;221,027;226,088;214,347;216,01;216,01;214,347;224,396;239,802;252,058;212,69;216,01;209,39;219,349;243,28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/08/2000;;1;1;219,349;190,014;203,772;4;31;2;2;2;;0;207,748;206,11;206,11;219,349;202,85;197,999;199,611;199,611;202,85;204,478;202,85;201,228;196,392;199,611;202,85;209,39;204,478;217,677;209,39;202,85;199,611;206,11;199,611;201,228;207,748;202,85;201,228;201,228;206,11;207,748;190,014;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
58305001;2;01/07/2000;;1;1;268,16;207,748;228,632;25;21;1;1;1;;0;232,906;232,906;232,906;232,906;239,802;243,28;236,345;234,623;232,906;221,027;231,194;239,802;217,677;214,347;217,677;214,347;219,349;222,709;222,709;216,01;207,748;216,01;221,027;255,603;268,16;232,906;238,071;224,396;224,396;214,347;229,488;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58305001;2;01/06/2000;;1;1;252,058;232,906;241,087;2;28;1;1;1;;0;248,532;252,058;243,28;239,802;239,802;238,071;245,026;246,776;241,539;243,28;239,802;238,071;238,071;239,802;239,802;239,802;241,539;241,539;236,345;243,28;241,539;243,28;239,802;243,28;243,28;243,28;238,071;232,906;234,623;236,345;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58305001;2;01/05/2000;;1;1;288,363;227,786;248,655;1;21;2;2;2;;0;288,363;268,16;253,828;269,973;260,956;252,058;250,292;238,071;253,828;246,776;238,071;245,026;243,28;243,28;243,28;239,802;236,345;243,28;241,539;234,623;227,786;236,345;252,058;255,603;241,539;257,382;259,167;229,488;264,549;245,026;248,532;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
