EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58380001;2;01/02/2006;;1;1;606,122;66,249;311,912;23;7;1;1;1;;0;105,82;143,831;219,922;119,119;83,335;73,996;66,249;68,804;174,833;218,134;263,546;183,272;190,105;234,374;429,063;497,656;416,783;589,344;567,25;540,079;529,352;569,994;606,122;513,412;392,626;359,723;323,459;253,336;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58380001;2;01/01/2006;;1;1;200,486;76,632;110,193;6;23;1;1;1;;0;119,119;119,119;140,671;142,249;131,309;200,486;193,548;159,933;131,309;111,675;94,386;90,196;87,433;87,433;86,061;86,061;84,695;84,695;84,695;81,981;79,294;77,959;76,632;77,959;84,695;88,811;90,196;134,409;134,409;150,213;104,371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/12/2005;;1;1;273,905;71,386;110,434;12;5;1;1;1;;0;90,196;87,433;98,63;134,409;71,386;83,335;98,63;173,159;83,335;73,996;153,434;273,905;119,119;92,983;125,172;95,795;128,23;145,42;111,675;110,203;119,119;81,981;87,433;101,489;101,489;135,967;110,203;77,959;71,386;90,196;95,795;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/11/2005;;1;1;173,159;62,469;88,346;27;1;1;1;1;;0;62,469;63,722;66,249;63,722;76,632;101,489;101,489;102,927;84,695;88,811;90,196;86,061;84,695;84,695;84,695;83,335;87,433;88,811;90,196;87,433;84,695;81,981;81,981;81,981;83,335;95,795;173,159;104,371;98,63;84,695;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/10/2005;;1;1;73,996;61,223;62,842;29;18;1;1;1;;0;63,722;62,469;63,722;62,469;62,469;63,722;62,469;63,722;62,469;62,469;62,469;62,469;62,469;62,469;62,469;62,469;62,469;61,223;61,223;62,469;63,722;62,469;61,223;62,469;61,223;61,223;62,469;62,469;73,996;61,223;63,722;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/09/2005;;1;1;92,983;64,982;86,735;26;30;1;1;1;;0;86,061;86,061;86,061;86,061;86,061;86,061;86,061;87,433;87,433;86,061;86,061;87,433;87,433;87,433;87,433;87,433;87,433;87,433;87,433;87,433;87,433;87,433;86,061;87,433;90,196;92,983;91,587;90,196;87,433;64,982;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/08/2005;;1;1;90,196;84,695;88,283;1;28;1;1;1;;0;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;88,811;88,811;88,811;88,811;87,433;88,811;88,811;88,811;87,433;87,433;86,061;86,061;86,061;86,061;87,433;84,695;84,695;84,695;84,695;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/07/2005;;1;1;107,276;90,196;91,878;21;2;1;1;1;;0;92,983;90,196;90,196;90,196;90,196;90,196;91,587;90,196;92,983;92,983;92,983;90,196;90,196;90,196;90,196;90,196;90,196;90,196;90,196;98,63;107,276;101,489;90,196;92,983;90,196;90,196;90,196;90,196;90,196;90,196;90,196;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/06/2005;;1;1;101,489;84,695;91,76;22;7;1;1;1;;0;87,433;87,433;87,433;87,433;86,061;87,433;84,695;84,695;84,695;87,433;95,795;95,795;95,795;95,795;92,983;90,196;91,587;91,587;95,795;95,795;95,795;101,489;101,489;97,21;95,795;92,983;91,587;90,196;90,196;90,196;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/05/2005;;1;1;140,671;70,092;89,415;26;3;1;1;1;;0;79,294;71,386;70,092;70,092;76,632;90,196;90,196;86,061;90,196;90,196;87,433;88,811;87,433;90,196;86,061;87,433;87,433;86,061;84,695;87,433;86,061;87,433;90,196;90,196;97,21;140,671;137,53;90,196;90,196;87,433;87,433;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/04/2005;;1;1;345,955;73,996;114,398;6;19;1;1;1;;0;153,434;122,135;91,587;76,632;128,23;345,955;239,861;122,135;110,203;125,172;128,23;87,433;80,634;75,31;84,695;79,294;77,959;79,294;73,996;73,996;95,795;126,698;92,983;102,927;147,013;92,983;159,933;101,489;80,634;75,31;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/03/2005;;1;1;373,692;71,386;159,396;4;15;1;1;1;;0;145,42;243,539;299,374;373,692;251,313;211,024;163,211;87,433;163,211;148,611;128,23;116,125;92,983;76,632;71,386;81,981;76,632;80,634;87,433;114,636;97,21;92,983;131,309;238,028;261,491;200,486;166,508;155,051;179,883;218,134;186,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/02/2005;;1;1;651,72;71,386;303,135;5;24;1;1;1;;0;397,414;476,935;492,445;446,479;651,72;537,39;548,178;513,412;476,935;434,013;426,596;378,392;336,888;267,671;273,905;179,883;159,933;190,105;223,51;143,831;131,309;113,153;88,811;71,386;87,433;126,698;153,434;159,933;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58380001;2;01/01/2005;;1;1;529,352;58,754;216,656;31;2;1;1;1;;0;63,722;58,754;58,754;58,754;67,523;62,469;76,632;73,996;153,434;147,013;107,276;108,737;176,512;122,135;64,982;61,223;68,804;68,804;456,547;339,147;193,548;243,539;345,955;461,613;383,115;366,682;421,679;441,477;436,495;497,656;529,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/12/2004;;1;1;284,414;56,313;107,091;24;4;1;1;1;;0;111,675;63,722;58,754;56,313;95,795;66,249;70,092;190,105;110,203;198,745;181,575;163,211;90,196;68,804;61,223;58,754;57,529;73,996;76,632;67,523;104,371;71,386;95,795;284,414;232,554;150,213;110,203;131,309;84,695;64,982;68,804;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/11/2004;;1;1;241,698;51,522;68,375;30;15;1;1;1;;0;55,104;55,104;55,104;63,722;53,902;58,754;73,996;137,53;71,386;63,722;55,104;55,104;53,902;53,902;51,522;52,708;57,529;66,249;77,959;73,996;56,313;53,902;53,902;53,902;52,708;51,522;51,522;55,104;94,386;241,698;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/10/2004;;1;1;150,213;53,902;70,401;4;1;1;1;1;;0;53,902;56,313;83,335;150,213;131,309;72,688;56,313;57,529;58,754;58,754;56,313;58,754;84,695;58,754;58,754;66,249;61,223;58,754;63,722;56,313;92,983;83,335;53,902;53,902;68,804;131,309;72,688;58,754;56,313;53,902;53,902;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/09/2004;;1;1;86,061;53,902;59,689;28;12;1;1;1;;0;76,632;58,754;58,754;59,985;61,223;57,529;58,754;56,313;56,313;56,313;56,313;53,902;56,313;56,313;58,754;53,902;56,313;58,754;58,754;59,985;58,754;76,632;56,313;56,313;53,902;55,104;56,313;86,061;67,523;53,902;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/08/2004;;1;1;84,695;51,522;62,616;26;6;1;1;1;;0;71,386;56,313;59,985;55,104;52,708;51,522;61,223;56,313;56,313;56,313;58,754;59,985;61,223;61,223;61,223;61,223;61,223;61,223;61,223;61,223;58,754;58,754;62,469;63,722;63,722;84,695;84,695;61,223;76,632;81,981;58,754;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/07/2004;;1;1;349,622;42,317;75,748;22;28;1;1;1;0;0;48,04;48,04;48,04;48,04;48,04;48,04;48,04;48,04;48,04;50,223;59,315;59,315;56,989;48,04;48,04;48,04;48,04;49,127;76,55;99,618;214,926;349,622;179,883;132,856;79,294;46,855;49,172;42,317;53,902;62,469;61,223;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/06/2004;;1;1;306,528;46,962;84,485;5;24;1;1;1;0;0;54,698;59,315;76,55;85,773;306,528;275,402;253,519;169,3;112,732;79,145;84,431;84,431;60,491;56,989;49,127;52,443;50,223;48,04;48,04;48,04;48,04;48,04;48,04;46,962;48,04;48,04;48,04;48,04;48,04;48,04;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/05/2004;;1;1;227,672;52,443;89,415;17;30;1;1;1;0;0;87,122;73,988;64,071;58,148;56,989;91,218;206,498;143,245;129,528;145,223;68,963;54,698;84,431;65,281;54,698;109,765;227,672;221,283;91,218;58,148;70,206;56,989;54,698;68,963;59,315;54,698;66,5;65,281;66,5;52,443;64,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/04/2004;;1;1;329,091;65,281;153,788;8;2;1;1;1;0;0;89,845;65,281;71,459;76,55;98,199;206,498;129,528;329,091;288,673;268,805;255,694;179,508;169,3;135,379;89,845;84,431;92,598;117,237;84,431;68,963;210,705;286,454;206,498;179,508;125,652;109,765;177,459;177,459;127,588;111,245;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/03/2004;;1;1;574,953;61,676;200,417;1;27;1;1;1;0;0;574,953;550,136;552,61;527,959;266,612;345,041;288,673;240,538;236,236;223,41;200,214;167,27;151,184;145,223;133,424;173,371;118,753;133,424;92,598;141,272;149,193;105,371;85,773;91,218;73,988;64,071;61,676;95,383;68,963;76,55;77,844;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/02/2004;;1;1;766,493;43,783;238,423;27;1;2;2;2;0;0;43,783;46,962;66,5;52,443;59,315;87,122;219,161;227,672;106,828;76,55;70,206;70,206;79,145;81,772;85,773;109,765;96,787;127,588;81,772;293,12;271,001;288,673;317,776;670,857;717,117;607,484;766,493;597,443;594,937;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;;;
58380001;2;01/01/2004;;1;1;329,091;43,783;119,251;16;30;1;1;1;0;0;92,598;264,423;179,508;112,732;88,479;76,55;72,719;68,963;85,773;322,294;293,12;118,753;91,218;106,828;196,043;329,091;260,052;131,474;76,55;65,281;66,5;60,491;54,698;66,5;66,5;66,5;65,281;66,5;61,676;43,783;45,893;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/12/2003;;1;1;210,513;49,127;89,116;6;16;1;1;1;;0;145,316;167,279;149,271;149,271;181,509;210,513;125,809;95,383;81,772;81,772;61,676;56,989;61,676;55,839;52,443;49,127;49,127;64,071;68,963;56,989;53,566;62,869;81,772;84,431;89,845;76,55;71,459;68,963;65,281;66,5;76,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/11/2003;;1;1;459,971;42,743;81,401;30;5;1;1;1;0;0;46,962;48,04;52,443;61,676;42,743;42,743;53,566;131,474;133,424;68,963;53,566;51,329;49,127;50,223;49,127;48,04;48,04;48,04;48,04;81,772;133,424;72,719;59,315;60,491;64,071;54,698;73,988;76,55;177,459;459,971;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/10/2003;;1;1;109,765;35,723;50,077;25;7;1;1;1;;0;42,743;37,681;37,681;37,681;36,697;36,697;35,723;50,223;79,145;62,869;79,145;75,265;48,04;51,329;43,783;43,783;41,711;37,681;37,681;37,681;37,681;38,674;46,962;77,844;109,765;46,962;39,677;39,677;39,677;58,148;64,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/09/2003;;1;1;48,04;37,681;40,11;1;13;1;1;1;;0;48,04;44,834;41,711;41,711;41,711;39,677;39,677;39,677;38,674;38,674;38,674;38,674;37,681;40,689;41,711;41,711;42,743;42,743;41,711;39,677;37,681;37,681;37,681;37,681;37,681;37,681;37,681;37,681;37,681;43,783;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/08/2003;;1;1;66,5;46,962;56,145;1;24;1;1;1;;0;66,5;66,5;66,5;66,5;59,315;59,315;59,315;59,315;59,315;59,315;59,315;54,698;54,698;53,566;53,566;65,281;59,315;58,148;52,443;48,04;48,04;48,04;48,04;46,962;46,962;50,223;56,989;53,566;53,566;53,566;53,566;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/07/2003;;1;1;71,459;62,869;67,461;13;8;1;1;1;;0;68,963;68,963;68,963;68,963;68,963;68,963;64,071;62,869;62,869;65,281;66,5;66,5;71,459;71,459;68,963;68,963;68,963;68,963;68,963;67,727;66,5;66,5;66,5;66,5;66,5;66,5;66,5;66,5;66,5;66,5;68,963;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/06/2003;;1;1;71,459;68,963;69,545;6;2;1;1;1;;0;70,206;68,963;68,963;68,963;70,206;71,459;71,459;71,459;71,459;71,459;70,206;70,206;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;68,963;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/05/2003;;1;1;76,55;68,963;71,307;7;22;1;1;1;;0;71,459;71,459;75,265;75,265;70,206;73,988;76,55;75,265;71,459;71,459;71,459;71,459;71,459;71,459;71,459;71,459;70,206;70,206;70,206;70,206;71,459;68,963;70,206;70,206;70,206;70,206;68,963;68,963;68,963;71,459;68,963;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/04/2003;;1;1;340,471;71,459;114,383;5;18;1;1;1;0;0;76,55;76,55;249,179;302,047;340,471;293,12;253,519;171,334;87,122;85,773;88,479;80,455;76,55;76,55;76,55;76,55;76,55;71,459;72,719;73,988;73,988;73,988;73,988;71,459;71,459;73,988;72,719;71,459;71,459;71,459;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/03/2003;;1;1;283,625;71,459;116,664;19;4;1;1;1;;0;73,988;73,988;73,988;71,459;72,719;71,459;72,719;73,988;109,765;88,479;89,845;77,844;81,772;81,772;84,431;129,673;223,152;202,155;283,625;229,515;231,643;231,643;189,723;117,237;101,045;87,122;79,145;79,145;79,145;77,844;76,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/02/2003;;1;1;615,033;73,988;178,386;1;26;1;1;1;0;0;615,033;574,953;479,236;443,224;159,193;302,047;171,334;377,31;202,305;143,245;137,338;81,772;77,844;79,145;76,55;79,145;81,772;87,122;84,431;96,787;99,618;85,773;87,122;75,265;75,265;73,988;73,988;73,988;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58380001;2;01/01/2003;;1;1;824,333;71,459;233,309;30;5;1;1;1;0;0;80,455;79,145;79,145;77,844;71,459;87,122;121,808;111,245;71,459;81,772;266,612;123,346;88,479;120,277;87,122;76,55;83,098;308,772;402,993;326,823;225,539;167,27;87,122;84,431;118,753;202,305;612,515;763,881;670,857;824,333;730,057;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/12/2002;;1;1;331,362;54,698;119,101;10;2;1;1;1;0;0;66,5;54,698;137,338;275,402;81,772;68,963;81,772;68,963;141,272;331,362;193,963;120,277;244,852;208,6;98,199;103,922;127,588;72,719;81,772;79,145;76,55;73,988;71,459;70,206;76,55;198,127;189,814;84,431;73,988;68,963;68,963;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/11/2002;;1;1;129,673;55,839;72,989;18;30;1;1;1;;0;66,5;61,676;56,989;56,989;56,989;56,989;59,315;56,989;56,989;68,963;56,989;56,989;66,5;77,844;64,071;73,988;98,199;129,673;115,728;79,145;64,071;59,315;58,148;85,773;117,237;105,371;88,479;68,963;68,963;55,839;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/10/2002;;1;1;96,787;54,698;57,755;7;9;1;1;1;;0;56,989;56,989;55,839;56,989;56,989;56,989;96,787;56,989;54,698;56,989;56,989;55,839;55,839;56,989;55,839;56,989;56,989;55,839;56,989;54,698;56,989;56,989;54,698;55,839;56,989;58,148;55,839;55,839;56,989;55,839;56,989;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/09/2002;;1;1;77,844;54,698;59,319;2;10;1;1;1;;0;72,719;77,844;64,071;56,989;55,839;55,839;55,839;70,206;59,315;54,698;59,315;56,989;56,989;56,989;56,989;56,989;56,989;56,989;56,989;56,989;56,989;56,989;56,989;61,676;64,071;59,315;56,989;56,989;56,989;56,989;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/08/2002;;1;1;95,383;54,698;61,842;5;17;1;1;1;;0;58,148;59,315;59,315;92,598;95,383;89,845;71,459;79,145;72,719;66,5;56,989;56,989;56,989;56,989;55,839;56,989;54,698;55,839;56,989;55,839;55,839;55,839;55,839;54,698;55,839;55,839;54,698;54,698;55,839;54,698;54,698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/07/2002;;1;1;88,479;56,989;65,427;14;27;1;1;1;;0;68,963;66,5;68,963;67,727;66,5;66,5;68,963;66,5;66,5;66,5;66,5;61,676;85,773;88,479;79,145;71,459;61,676;61,676;59,315;59,315;59,315;59,315;59,315;60,491;59,315;61,676;56,989;58,148;61,676;64,071;59,315;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/06/2002;;1;1;76,55;64,071;67,418;2;23;1;1;1;;0;67,727;76,55;68,963;73,988;68,963;66,5;67,727;66,5;68,963;66,5;67,727;68,963;65,281;65,281;65,281;65,281;65,281;66,5;66,5;66,5;66,5;66,5;64,071;64,071;68,963;65,281;70,206;68,963;66,5;66,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/05/2002;;1;1;89,845;62,869;73,763;7;31;1;1;1;;0;73,988;73,988;76,55;79,145;77,844;71,459;89,845;77,844;76,55;77,844;80,455;71,459;72,719;73,988;72,719;71,459;71,459;71,459;71,459;73,988;76,55;68,963;81,772;71,459;68,963;72,719;68,963;72,719;67,727;67,727;62,869;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/04/2002;;1;1;161,239;70,206;86,933;1;5;1;1;1;;0;161,239;99,618;101,045;83,098;70,206;76,55;95,383;106,828;121,808;87,122;71,459;77,844;85,773;84,431;98,199;101,045;77,844;79,145;76,55;79,145;79,145;79,145;71,459;73,988;73,988;79,145;81,772;71,459;81,772;81,772;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/03/2002;;1;1;304,286;103,922;161,97;21;13;1;1;1;0;0;106,828;161,206;121,808;145,223;125,652;177,459;129,528;115,728;112,732;118,753;137,338;109,765;103,922;217,042;231,947;219,161;221,283;161,206;157,185;293,12;304,286;198,127;155,18;105,371;117,237;165,245;227,672;133,424;153,18;153,18;141,272;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/02/2002;;1;1;523,052;161,206;350,505;13;28;1;1;1;0;0;412,401;374,989;414,759;462,372;445,61;354,212;354,212;410,046;365,731;354,212;393,621;384,287;523,052;358,812;374,989;317,776;386,617;320,034;268,805;244,852;374,989;393,621;297,578;286,454;302,047;249,179;227,672;161,206;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58380001;2;01/01/2002;;1;1;612,515;72,719;192,119;31;13;1;1;1;0;0;340,471;103,922;106,828;101,045;99,618;85,773;98,199;92,598;75,265;89,845;157,185;77,844;72,719;76,55;123,346;181,562;133,424;106,828;169,3;169,3;227,672;257,871;169,3;249,179;308,772;349,622;384,287;306,528;227,672;400,647;612,515;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/12/2001;;1;1;431,325;61,676;125,26;31;6;1;1;1;0;0;71,459;72,719;66,5;64,071;64,071;61,676;64,071;76,55;71,459;64,071;64,071;64,071;61,676;66,5;76,55;89,845;377,31;129,528;85,773;81,772;81,772;95,383;77,844;290,895;374,989;121,808;88,479;87,122;240,538;219,161;431,325;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/11/2001;;1;1;129,673;64,071;76,496;6;2;1;1;1;;0;66,5;64,071;67,727;71,459;98,199;129,673;79,145;68,963;65,281;65,281;64,071;79,145;89,845;71,459;84,431;77,844;85,773;67,727;95,383;84,431;99,618;79,145;66,5;65,281;66,5;65,281;64,071;64,071;76,55;71,459;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/10/2001;;1;1;208,6;64,071;80,124;21;6;1;1;1;0;0;66,5;87,122;96,787;101,045;67,727;64,071;64,071;64,071;65,281;81,772;66,5;65,281;66,5;65,281;64,071;65,281;65,281;64,071;64,071;87,122;208,6;169,3;109,765;89,845;77,844;64,071;65,281;68,963;66,5;65,281;66,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/09/2001;;1;1;84,431;62,869;68,534;18;7;1;1;1;;0;67,727;66,5;81,772;77,844;64,071;64,071;62,869;62,869;79,145;68,963;71,459;71,459;64,071;62,869;66,5;73,988;81,772;84,431;73,988;64,071;64,071;64,071;64,071;62,869;64,071;64,071;66,5;67,727;64,071;64,071;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/08/2001;;1;1;149,271;61,676;69,107;31;17;1;1;1;;0;64,071;68,963;73,988;64,071;64,071;64,071;66,5;64,071;64,071;68,963;66,5;62,869;62,869;62,869;62,869;70,206;61,676;61,676;61,676;61,676;61,676;61,676;64,071;64,071;66,5;64,071;62,869;64,071;76,55;109,765;149,271;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/07/2001;;1;1;81,772;62,869;65,789;6;10;1;1;1;;0;66,5;64,071;65,281;64,071;70,206;81,772;64,071;72,719;66,5;62,869;64,071;66,5;62,869;64,071;64,071;64,071;64,071;64,071;64,071;64,071;64,071;64,071;67,727;65,281;64,071;70,206;68,963;64,071;64,071;62,869;64,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58380001;2;01/06/2001;;1;1;83,098;64,071;71,704;1;22;1;1;1;;0;83,098;76,55;81,772;83,098;79,145;77,844;81,772;81,772;81,772;67,727;73,988;76,55;66,5;76,55;66,5;66,5;66,5;66,5;66,5;65,281;66,5;64,071;65,281;65,281;65,281;65,281;66,5;68,963;64,071;73,988;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58380001;2;01/05/2001;;1;1;133,424;65,281;85,66;14;8;1;1;1;0;0;92,598;88,479;85,773;87,122;75,265;77,844;81,772;65,281;76,55;70,206;66,5;76,55;79,145;133,424;108,293;89,845;102,48;85,773;71,459;68,963;67,727;84,431;101,045;92,598;68,963;81,772;103,922;112,732;95,383;80,455;83,098;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
