EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58630002;2;01/07/1994;;1;1;272,257;195,679;235,829;1;31;1;1;1;0;0;272,257;241,923;258,311;256,792;269,116;247,8;250,773;250,773;250,773;243,384;233,284;233,284;237,578;249,284;244,85;244,85;244,85;226,244;234,71;237,578;224,853;226,244;213,931;216,628;229,043;241,923;229,043;203,368;200,783;200,783;195,679;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/06/1994;;1;1;333,058;249,284;281,41;16;20;1;1;1;0;0;310,157;301,637;289,973;291,62;293,274;299,952;293,274;286,696;283,444;305,026;296,6;281,828;262,906;267,554;286,696;333,058;281,828;259,837;256,792;249,284;253,771;253,771;278,613;301,637;280,217;272,257;281,828;267,554;258,311;262,906;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/05/1994;;1;1;1937,75;256,792;416,031;17;14;1;1;1;0;0;310,157;293,274;310,157;305,026;298,273;286,696;273,837;272,257;264,449;270,684;262,906;262,906;259,837;256,792;388,147;762,24;1937,75;976,521;607,675;479,727;392,155;360,85;347,695;334,865;327,676;313,61;329,464;402,296;358,951;331,257;318,836;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/04/1994;;1;1;950,404;301,637;448,174;2;18;1;1;1;0;0;860,876;950,404;890,39;650,699;508,503;433,767;425,22;394,169;392,155;378,245;380,212;357,058;349,555;358,951;358,951;412,611;420,989;301,637;406,401;444,61;446,801;410,534;382,185;398,219;412,611;390,147;349,555;336,678;329,464;313,61;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/03/1994;;1;1;1336,717;334,865;540,115;28;7;1;1;1;0;0;340,324;351,421;524,674;583,964;435,921;336,678;334,865;392,155;444,61;511,175;462,334;394,169;400,254;660,175;653,848;538,408;446,801;416,786;508,503;610,684;653,848;583,964;595,741;541,183;569,462;521,955;683,157;1336,717;873,484;538,408;497,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/02/1994;;1;1;497,91;233,284;316,837;2;24;1;1;1;0;0;433,767;497,91;423,101;318,836;294,934;272,257;278,613;286,696;315,346;317,088;347,695;366,588;285,067;280,217;404,345;442,427;467,014;351,421;275,423;255,278;234,71;249,284;256,792;233,284;240,469;240,469;233,284;269,116;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58630002;2;01/01/1994;;1;1;933,124;380,212;534,672;16;1;1;1;1;0;0;380,212;431,619;555,203;495,285;595,741;604,677;535,642;457,859;412,611;453,414;418,884;484,876;541,183;555,203;881,923;933,124;598,71;482,297;400,254;549,566;619,768;675,408;667,689;521,955;492,669;484,876;563,729;495,285;469,539;429,479;386,153;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/12/1993;;1;1;451,203;188,186;284,131;22;5;1;1;1;0;0;198,22;199,499;204,669;189,421;188,186;189,421;209,928;220,715;216,628;262,906;275,423;333,058;378,245;293,274;233,284;212,591;207,288;269,116;334,865;272,257;333,058;451,203;414,695;313,61;285,067;331,257;416,786;386,153;347,695;327,676;311,88;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/11/1993;;1;1;394,169;180,886;234,066;21;16;1;1;1;0;0;196,947;196,947;193,16;207,288;207,288;184,512;199,499;231,865;322,353;283,444;241,923;224,853;199,499;184,512;193,16;180,886;198,22;205,976;243,384;272,257;394,169;303,328;236,141;215,277;233,284;256,792;261,368;286,696;244,85;222,089;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/10/1993;;1;1;374,332;171,451;235,604;6;18;1;1;1;0;0;215,277;227,641;306,73;320,592;294,934;374,332;355,172;313,61;244,85;217,984;199,499;196,947;183,298;186,956;180,886;183,298;190,662;171,451;186,956;176,126;211,257;231,865;199,499;196,947;230,451;255,278;286,696;258,311;262,906;234,71;208,605;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/09/1993;;1;1;327,676;178,496;222,706;23;11;1;1;1;0;0;224,853;229,043;212,591;190,662;205,976;204,669;200,783;180,886;190,662;184,512;178,496;188,186;208,605;224,853;293,274;189,421;184,512;203,368;189,421;185,731;183,298;283,444;327,676;327,676;277,015;265,999;256,792;234,71;234,71;219,347;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/08/1993;;1;1;261,368;188,186;211,572;20;16;1;1;1;0;0;223,468;203,368;211,257;220,715;202,073;207,288;203,368;208,605;191,908;198,22;194,417;211,257;202,073;208,605;205,976;188,186;219,347;204,669;219,347;261,368;223,468;202,073;199,499;212,591;216,628;217,984;222,089;258,311;204,669;205,976;209,928;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/07/1993;;1;1;261,368;189,421;226,731;3;26;1;1;1;0;0;246,322;249,284;261,368;236,141;220,715;234,71;246,322;239,02;249,284;234,71;224,853;219,347;213,931;217,984;212,591;223,468;217,984;227,641;217,984;217,984;226,244;230,451;237,578;213,931;226,244;189,421;222,089;211,257;208,605;219,347;231,865;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/06/1993;;1;1;355,172;233,284;278,488;13;30;1;1;1;0;0;270,684;281,828;303,328;288,331;275,423;267,554;318,836;327,676;338,498;291,62;269,116;310,157;355,172;327,676;306,73;303,328;269,116;256,792;267,554;273,837;270,684;244,85;252,269;252,269;243,384;239,02;237,578;237,578;240,469;233,284;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/05/1993;;1;1;425,22;247,8;305,482;2;31;1;1;1;0;0;313,61;425,22;370,447;355,172;334,865;336,678;345,843;308,44;289,973;278,613;291,62;351,421;299,952;291,62;313,61;318,836;289,973;324,121;388,147;320,592;301,637;286,696;270,684;264,449;256,792;253,771;261,368;261,368;258,311;258,311;247,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/04/1993;;1;1;954,74;310,157;533,997;1;23;1;1;1;0;0;954,74;802,852;924,524;844,16;710,507;823,419;815,172;706,578;632,02;622,816;560,878;519,246;524,674;479,727;444,61;425,22;390,147;386,153;353,293;355,172;355,172;336,678;310,157;340,324;414,695;404,345;374,332;351,421;433,767;423,101;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/03/1993;;1;1;924,524;433,767;626,671;22;24;1;1;1;0;0;894,633;819,292;903,14;778,401;598,71;616,73;586,894;558,035;538,408;511,175;442,427;464,582;694,834;586,894;479,727;497,91;532,886;541,183;500,544;538,408;675,408;924,524;497,91;433,767;616,73;607,675;616,73;726,296;742,2;722,338;778,401;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/02/1993;;1;1;881,923;262,906;563,237;28;1;1;1;1;0;0;262,906;296,6;306,73;398,219;425,22;455,633;583,964;555,203;524,674;474,615;479,727;431,619;524,674;549,566;543,968;657,007;852,504;690,934;653,848;616,73;575,234;641,315;583,964;653,848;581,044;786,523;782,458;881,923;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
58630002;2;01/01/1993;;1;1;660,175;250,773;397,132;23;3;1;1;1;0;0;280,217;258,311;250,773;296,6;444,61;457,859;446,801;457,859;388,147;416,786;372,386;390,147;357,058;329,464;329,464;303,328;296,6;296,6;296,6;635,108;513,856;563,729;660,175;575,234;532,886;446,801;388,147;345,843;318,836;322,353;338,498;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/12/1992;;1;1;946,074;270,684;461,271;12;30;2;2;2;0;0;382,974;384,789;487,464;638,206;521,955;482,297;332,788;319,76;346,165;373,984;316,557;946,074;941,751;644,433;464,582;396,191;412,611;455,633;572,343;683,157;578,134;560,878;469,539;440,251;366,588;340,324;318,836;281,828;291,62;270,684;277,015;1;2;2;2;2;1;1;2;2;2;1;2;2;2;2;2;1;2;2;2;1;1;1;1;1;2;1;2;2;1;1;
58630002;2;01/11/1992;;1;1;774,35;278,308;459,505;10;1;2;2;2;0;0;278,308;281,248;290,191;361,637;519,246;758,218;675,408;583,964;702,656;774,35;619,768;462,181;366,895;339,432;366,895;316,557;349,564;443,94;458,085;384,789;314,964;395,799;386,609;386,609;393,95;516,546;538,408;552,38;538,408;428,133;;2;1;2;2;2;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;;
58630002;2;01/10/1992;;1;1;835,843;255,523;339,448;10;28;2;2;2;0;0;351,272;284,208;275,389;285,696;375,771;321,37;291,7;305,515;549,566;835,843;541,183;392,106;339,432;344,473;331,14;291,7;268,18;269,612;322,984;349,564;336,099;344,473;287,19;281,248;259,697;269,612;266,754;255,523;307,077;310,216;278,308;2;2;2;2;1;2;1;1;2;1;1;2;2;1;2;1;2;2;1;2;1;1;2;2;2;2;1;2;1;1;2;
58630002;2;01/09/1992;;1;1;698,742;202,887;303,668;29;4;2;2;2;0;0;214,984;223,732;207,669;202,887;212,527;219,955;268,18;546,762;541,183;368,658;273,937;243,271;262,504;255,523;254,142;250,028;248,667;245,959;293,214;296,258;276,846;266,754;234,017;221,209;217,46;230,124;261,098;601,688;698,742;472,072;;1;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;2;1;2;1;1;1;1;1;1;1;1;1;1;2;;
58630002;2;01/08/1992;;1;1;254,142;193,542;219,114;15;28;2;2;2;0;0;201,702;223,732;210,089;222,468;221,209;206,467;214,984;219,955;221,209;208,877;219,955;213,753;226,275;250,028;254,142;252,766;211,306;212,527;217,46;223,732;221,209;217,46;219,955;217,46;219,955;218,705;206,467;193,542;217,46;221,209;206,467;2;2;1;1;2;2;1;2;1;1;2;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;2;1;1;1;2;
58630002;2;01/07/1992;;1;1;299,323;206,467;235,777;11;6;2;2;2;0;0;234,017;223,732;235,325;217,46;219,955;206,467;217,46;226,275;232,715;255,523;299,323;282,725;256,909;268,18;237,954;230,124;231,417;228,836;227,553;222,468;223,732;222,468;226,275;232,715;228,836;230,124;225,001;231,417;247,311;252,766;234,017;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;1;1;2;1;2;2;2;1;1;2;2;1;2;2;1;1;
58630002;2;01/06/1992;;1;1;278,308;217,46;248,107;7;29;2;2;2;0;0;263,916;254,142;268,18;263,916;268,18;268,18;278,308;261,098;244,613;263,916;252,766;245,959;255,523;248,667;236,637;245,959;254,142;254,142;239,276;245,959;250,028;234,017;240,603;241,934;237,954;228,836;231,417;221,209;217,46;226,275;;2;2;2;2;2;2;1;2;2;1;2;2;1;1;1;2;1;2;1;2;2;1;1;2;2;1;1;1;1;2;;
58630002;2;01/05/1992;;1;1;365,136;254,142;291,193;8;30;2;2;2;0;0;308,644;316,557;313,376;321,37;341,107;354,704;341,107;365,136;332,788;290,191;272,49;281,248;278,308;281,248;285,696;276,846;291,7;276,846;272,49;276,846;266,754;275,389;276,846;279,775;272,49;279,775;268,18;261,098;255,523;254,142;258,301;2;2;2;2;2;1;1;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;
58630002;2;01/04/1992;;1;1;405,134;269,612;323,685;26;20;2;2;2;0;0;334,441;341,107;327,862;321,37;331,14;290,191;284,208;282,725;327,862;351,272;321,37;366,895;279,775;359,895;296,258;334,441;356,429;310,216;291,7;269,612;272,49;313,376;288,688;291,7;316,557;405,134;363,384;370,428;390,268;319,76;;2;2;1;1;1;1;1;1;2;1;1;1;1;1;2;2;1;1;1;2;1;1;1;1;2;2;2;1;1;2;;
58630002;2;01/03/1992;;1;1;815,172;293,214;390,037;6;30;2;2;2;0;0;418,447;337,763;337,763;399,516;405,134;815,172;500,544;372,203;447,951;500,544;426,184;407,018;375,771;337,763;381,164;381,164;344,473;495,285;358,159;395,799;368,658;373,984;337,763;311,793;313,376;314,964;373,984;347,861;322,984;293,214;294,734;2;2;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;1;1;2;1;
58630002;2;01/02/1992;;1;1;790,595;326,23;471,965;1;24;2;2;2;0;0;790,595;718,387;563,729;530,139;524,674;566,591;619,768;583,964;521,955;484,876;456,046;441,943;432,049;445,942;500,544;458,085;375,771;366,895;351,272;347,861;352,985;342,787;331,14;326,23;428,133;414,614;447,951;477,166;484,876;;;2;2;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;2;1;1;2;2;1;1;2;2;1;1;2;;;
58630002;2;01/01/1992;;1;1;2560,492;294,734;850,796;25;13;2;2;2;0;0;474,615;424,241;403,255;472,072;625,874;738,213;484,876;395,799;332,788;321,37;324,605;321,37;294,734;313,376;386,609;366,895;730,261;2265,017;1586,667;998,465;758,218;644,433;1128,896;2423,075;2560,492;1943,248;1410,198;1047,309;831,695;702,656;663,354;2;1;1;2;2;1;2;2;1;2;2;2;2;1;1;1;1;2;2;1;1;1;2;2;1;2;1;2;1;2;1;
58630002;2;01/12/1991;;1;1;852,504;183,378;341,925;29;7;2;2;2;0;0;195,851;245,959;244,613;222,468;216,22;195,851;183,378;205,269;240,603;231,417;349,564;324,605;241,934;222,468;236,637;237,954;276,846;370,428;392,106;495,285;460,13;513,856;439,952;339,432;239,276;321,37;449,966;569,462;852,504;619,768;464,499;2;1;2;1;1;1;2;2;1;2;2;2;1;2;1;1;1;2;2;1;1;1;2;1;2;1;2;2;1;2;2;
58630002;2;01/11/1991;;1;1;373,984;186,725;250,296;4;30;2;2;2;0;0;226,275;232,715;329,498;373,984;339,432;263,916;244,613;244,613;211,306;241,934;256,909;265,332;255,523;255,523;262,504;271,048;269,612;258,301;279,775;284,208;262,504;228,836;218,705;208,877;194,694;201,702;218,705;227,553;193,542;186,725;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;;
58630002;2;01/10/1991;;1;1;456,046;184,489;268,552;9;30;2;2;2;0;0;310,216;356,429;349,564;395,799;368,658;294,734;302,409;424,241;456,046;337,763;300,863;276,846;259,697;240,603;235,325;212,527;234,017;234,017;211,306;216,22;226,275;214,984;211,306;227,553;205,269;191,252;210,089;212,527;221,209;184,489;202,887;1;1;1;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;1;1;2;1;2;2;2;1;2;1;1;1;1;
58630002;2;01/09/1991;;1;1;302,409;214,984;240,186;28;8;2;2;2;0;0;222,468;243,271;287,19;247,311;250,028;221,209;234,017;214,984;217,46;230,124;226,275;219,955;219,955;222,468;219,955;225,001;231,417;225,001;223,732;245,959;285,696;279,775;226,275;226,275;227,553;223,732;297,788;302,409;256,909;251,395;;1;1;2;1;2;2;1;2;2;1;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;2;1;1;2;1;;
58630002;2;01/08/1991;;1;1;368,658;218,705;254,794;12;4;2;2;2;0;0;275,389;269,612;256,909;218,705;235,325;252,766;261,098;256,909;258,301;255,523;247,311;368,658;310,216;254,142;248,667;237,954;237,954;226,275;251,395;239,276;254,142;255,523;240,603;221,209;226,275;262,504;341,107;237,954;232,715;236,637;227,553;1;1;2;2;1;1;2;1;2;2;1;2;1;1;1;1;1;1;2;1;2;2;1;1;2;2;1;2;2;1;1;
58630002;2;01/07/1991;;1;1;435,989;234,017;285,428;15;22;2;2;2;0;0;285,696;285,696;273,937;266,754;259,697;254,142;254,142;386,609;342,787;272,49;265,332;243,271;251,395;258,301;435,989;382,974;311,793;291,7;284,208;278,308;271,048;234,017;248,667;266,754;284,208;262,504;263,916;256,909;294,734;314,964;265,332;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;1;2;1;1;2;2;1;1;
58630002;2;01/06/1991;;1;1;327,862;256,909;297,308;18;30;2;2;2;0;0;303,959;324,605;300,863;314,964;287,19;294,734;284,208;285,696;287,19;299,323;319,76;313,376;324,605;311,793;307,077;313,376;284,208;327,862;321,37;290,191;276,846;259,697;263,916;263,916;294,734;305,515;308,644;305,515;287,19;256,909;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
58630002;2;01/05/1991;;1;1;619,768;311,793;406,042;1;29;1;1;1;0;0;619,768;566,591;575,234;543,968;420,373;361,637;454,013;572,343;464,499;447,951;426,184;405,134;386,609;386,609;377,563;386,609;382,974;384,789;356,429;349,564;351,272;358,159;352,985;327,862;319,76;332,788;334,441;318,156;311,793;363,384;347,861;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58630002;2;01/04/1991;;1;1;1653,959;408,909;754,362;1;25;2;2;2;0;0;1653,959;1591,81;1425,051;1312,516;1038,371;823,419;831,695;758,218;616,73;581,044;578,134;555,203;500,544;464,499;458,085;492,669;583,964;560,878;558,035;569,462;860,876;560,878;456,046;447,951;408,909;412,706;865,072;1161,171;827,554;675,408;;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;1;2;2;1;1;2;2;1;1;2;2;1;2;1;;
58630002;2;01/03/1991;;1;1;1732,753;316,557;653,391;31;1;2;2;2;0;0;316,557;405,134;363,384;375,771;399,516;653,848;657,007;460,13;416,528;341,107;349,564;359,895;595,741;527,401;616,73;604,677;555,203;487,464;449,966;379,361;346,165;356,429;583,964;625,874;690,934;1400,325;1184,409;1240,804;1288,463;1490,009;1732,753;2;1;2;2;2;2;1;1;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;1;1;1;1;2;
58630002;2;01/02/1991;;1;1;1106,029;365,136;650,061;19;27;2;2;2;0;0;679,279;663,354;638,206;644,433;750,194;644,433;566,591;521,955;552,38;519,246;495,285;508,503;589,833;702,656;730,261;687,042;946,074;937,434;1106,029;1007,288;766,27;679,279;638,206;538,408;449,966;434,016;365,136;439,952;;;;2;1;1;2;1;2;1;2;2;1;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;1;;;;
58630002;2;01/01/1991;;1;1;1530,46;230,124;598,518;18;3;2;2;2;0;0;275,389;239,276;230,124;247,311;441,943;505,841;392,106;307,077;279,775;248,667;342,787;416,528;933,124;898,883;856,687;890,39;915,95;1530,46;1138,086;750,194;572,343;538,408;487,464;441,943;435,989;467,014;538,408;746,193;989,668;835,843;660,175;1;2;2;1;1;2;2;2;1;2;1;1;1;1;2;1;2;1;1;1;1;2;1;2;1;1;1;2;2;2;2;
58630002;2;01/12/1990;;1;1;424,241;177,888;251,951;27;7;2;2;2;0;0;265,332;214,984;192,395;198,178;192,395;178,977;177,888;183,378;191,252;211,306;223,732;221,209;205,269;223,732;235,325;241,934;254,142;316,557;302,409;263,916;285,696;297,788;251,395;239,276;239,276;275,389;424,241;346,165;308,644;342,787;305,515;2;1;2;1;1;1;1;2;2;2;1;2;1;1;1;1;1;1;2;2;2;2;2;1;1;2;1;2;1;1;2;
58630002;2;01/11/1990;;1;1;464,499;174,647;245,994;29;19;2;2;2;0;0;187,85;228,836;240,603;223,732;237,954;255,523;259,697;261,098;245,959;240,603;271,048;236,637;217,46;206,467;201,702;184,489;195,851;192,395;174,647;184,489;181,168;187,85;218,705;241,934;284,208;370,428;313,376;329,498;464,499;341,107;;2;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;1;2;2;1;1;2;1;1;2;1;;
58630002;2;01/10/1990;;1;1;314,964;192,395;231,498;23;13;2;2;2;0;0;199,348;204,075;216,22;230,124;237,954;261,098;221,209;225,001;248,667;248,667;255,523;225,001;192,395;208,877;205,269;206,467;214,984;206,467;232,715;217,46;226,275;256,909;314,964;232,715;232,715;258,301;282,725;255,523;226,275;221,209;211,306;1;1;1;2;1;2;2;1;1;2;1;1;2;2;2;2;2;2;1;1;1;1;2;1;1;2;2;1;2;2;2;
58630002;2;01/09/1990;;1;1;418,447;190,113;240,569;16;12;2;2;2;0;0;219,955;225,001;222,468;231,417;228,836;228,836;223,732;205,269;199,348;208,877;206,467;190,113;191,252;202,887;302,409;418,447;342,787;275,389;239,276;223,732;213,753;211,306;202,887;199,348;331,14;314,964;278,308;245,959;228,836;204,075;;1;2;2;1;1;2;2;2;1;2;2;1;1;2;2;2;2;1;1;2;1;1;1;2;2;2;1;1;2;2;;
58630002;2;01/08/1990;;1;1;254,142;198,178;216,59;25;17;2;2;2;0;0;202,887;206,467;206,467;214,984;211,306;205,269;207,669;213,753;211,306;216,22;202,887;207,669;201,702;204,075;205,269;202,887;198,178;210,089;206,467;213,753;237,954;252,766;239,276;230,124;254,142;240,603;226,275;217,46;213,753;231,417;221,209;1;2;1;1;1;1;2;2;2;1;1;1;1;2;2;1;2;2;1;1;2;1;1;1;2;1;2;1;1;2;2;
58630002;2;01/07/1990;;1;1;305,515;201,702;236,96;7;30;2;2;2;0;0;222,468;228,836;234,017;228,836;240,603;258,301;305,515;299,323;256,909;247,311;255,523;300,863;276,846;252,766;247,311;222,468;230,124;235,325;228,836;231,417;222,468;218,705;213,753;216,22;221,209;211,306;212,527;208,877;211,306;201,702;204,075;2;1;1;1;1;2;1;1;1;2;2;1;1;2;1;2;1;1;1;1;2;1;1;1;2;1;2;1;1;1;1;
58630002;2;01/06/1990;;1;1;266,754;202,887;236,33;6;25;2;2;2;0;0;250,028;250,028;250,028;237,954;243,271;266,754;241,934;240,603;239,276;225,001;232,715;262,504;245,959;241,934;239,276;244,613;241,934;247,311;234,017;241,934;227,553;236,637;219,955;210,089;202,887;211,306;218,705;221,209;243,271;221,209;;2;2;2;1;1;2;1;1;1;2;1;2;1;2;2;1;2;2;2;1;1;1;2;1;2;1;2;2;1;2;;
58630002;2;01/05/1990;;1;1;379,361;248,667;276,504;4;22;2;2;2;0;0;300,863;294,734;365,136;379,361;322,984;279,775;262,504;258,301;262,504;272,49;262,504;279,775;288,688;282,725;269,612;259,697;265,332;307,077;294,734;275,389;256,909;248,667;251,395;255,523;256,909;258,301;251,395;250,028;255,523;252,766;250,028;2;1;2;1;1;2;2;2;1;2;1;2;2;2;1;1;2;2;2;2;1;1;1;1;1;2;1;1;2;1;1;
58630002;2;01/04/1990;;1;1;641,315;256,909;349,903;21;29;2;2;2;0;0;299,323;284,208;269,612;303,959;342,787;339,432;327,862;334,441;359,895;384,789;513,856;426,184;349,564;311,793;322,984;327,862;332,788;310,216;329,498;638,206;641,315;454,013;363,384;316,557;281,248;273,937;275,389;268,18;256,909;256,909;;2;1;2;1;1;1;1;1;2;2;1;2;1;2;1;2;1;2;2;1;2;2;2;1;2;2;2;1;2;2;;
58630002;2;01/03/1990;;1;1;865,072;245,959;380,035;24;14;2;2;2;0;0;390,268;484,876;381,164;352,985;294,734;297,788;303,959;319,76;299,323;311,793;281,248;250,028;247,311;245,959;255,523;263,916;275,389;294,734;318,156;354,704;524,674;592,782;675,408;865,072;679,279;508,503;382,974;358,159;329,498;319,76;321,37;1;2;2;1;1;2;2;1;2;2;1;1;1;1;1;2;2;1;1;1;2;2;1;1;2;2;2;1;1;2;1;
58630002;2;01/02/1990;;1;1;426,184;227,553;290,044;28;4;2;2;2;0;0;247,311;245,959;239,276;227,553;241,934;236,637;231,417;234,017;272,49;268,18;290,191;318,156;293,214;308,644;397,655;382,974;332,788;300,863;248,667;244,613;241,934;241,934;254,142;300,863;336,099;359,895;397,655;426,184;;;;2;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;1;2;1;2;1;2;1;2;2;2;2;1;;;;
58630002;2;01/01/1990;;1;1;963,433;259,697;425,529;5;31;2;2;2;0;0;337,763;435,989;532,886;746,193;963,433;827,554;644,433;524,674;472,072;456,046;500,544;454,013;435,989;439,952;416,528;372,203;329,498;318,156;281,248;273,937;272,49;288,688;344,473;412,706;341,107;329,498;291,7;327,862;294,734;265,332;259,697;1;2;2;2;2;1;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;1;2;2;1;2;
58630002;2;01/12/1989;;1;1;1020,57;222,468;435,296;21;10;2;2;2;0;0;247,311;273,937;279,775;239,276;245,959;258,301;261,098;250,028;231,417;222,468;223,732;258,301;370,428;538,408;619,768;1016,136;844,16;572,343;428,133;543,968;1020,57;860,876;616,73;479,727;395,799;372,203;344,473;384,789;397,655;366,895;329,498;2;1;2;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;1;1;2;2;1;1;1;
58630002;2;01/11/1989;;1;1;458,085;230,124;294,886;26;3;2;2;2;0;0;254,142;245,959;230,124;256,909;278,308;278,308;272,49;240,603;234,017;241,934;297,788;377,563;337,763;311,793;310,216;266,754;231,417;268,18;276,846;284,208;268,18;261,098;322,984;441,943;443,94;458,085;358,159;279,775;272,49;244,613;;1;2;1;1;2;1;1;2;1;2;2;2;2;2;1;2;1;2;1;1;1;1;2;2;2;1;1;2;1;1;;
58630002;2;01/10/1989;;1;1;307,418;206,274;259,167;13;11;2;2;2;0;0;305,61;277,594;269,186;259,312;231,076;244,936;251,262;229,568;217,723;207,683;206,274;211,949;307,418;307,418;272,49;245,959;258,301;285,696;302,409;275,389;250,028;250,028;266,754;290,191;281,248;247,311;235,325;252,766;256,909;266,754;269,612;2;2;2;2;2;1;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;2;1;2;
